Id,SalePrice
2735,137831.19755959255
2736,135336.52699062764
2737,117022.06473146268
2738,139928.6140588533
2739,159249.67582963165
2740,134567.90734133823
2741,139245.1960745981
2742,164654.57236463882
2743,155702.05672911336
2744,160997.1786832506
2745,143973.66990166125
2746,135432.81818125755
2747,163814.81447489225
2748,131936.4167650252
2749,129634.90808872889
2750,132107.29064876004
2751,133089.93418781937
2752,203739.04424135014
2753,138358.9174423773
2754,175190.51148099953
2755,138985.2919123269
2756,100127.22701782643
2757,73475.40510636609
2758,96469.32849275674
2759,158276.81291282448
2760,115399.67519267127
2761,141160.78339807957
2762,143083.57867847147
2763,193113.73649770854
2764,172302.1115461974
2765,264137.94743051747
2766,137273.84579785273
2767,93065.89239482829
2768,126762.45133258733
2769,124768.12714147555
2770,144656.10442355915
2771,110416.6188884099
2772,114126.68188558405
2773,169579.37967211867
2774,149293.1961789949
2775,123280.61540482641
2776,156655.6405024166
2777,167836.9310054622
2778,109952.67250988842
2779,126641.00155206001
2780,99004.35641146621
2781,104407.30880773868
2782,101656.58922349892
2783,100819.87125122618
2784,131156.0195037886
2785,139548.1881346789
2786,71021.46517999437
2787,132043.01436834352
2788,86375.18131656377
2789,170471.6723803902
2790,97315.83991919551
2791,113228.81967055754
2792,76720.44780971644
2793,146156.7526281963
2794,98248.49269266578
2795,121360.79010259334
2796,97268.97142824321
2797,215811.9879155344
2798,122049.77308262441
2799,119868.3631389099
2800,75584.2301105506
2801,113383.69442855463
2802,132071.73480473875
2803,165080.65037540506
2804,132633.333509032
2805,108575.20817014364
2806,90688.90491011916
2807,162287.68622568226
2808,146300.94944842544
2809,132381.99307310107
2810,124849.7192318506
2811,162606.38981739368
2812,158548.30568459132
2813,159043.6035101147
2814,157470.4418285431
2815,107366.78864653998
2816,231367.94785352694
2817,155033.1526010709
2818,136432.91985395973
2819,162882.28406590325
2820,141103.08760947248
2821,109833.49110651942
2822,192741.58354265033
2823,287148.44665444474
2824,167777.2072986604
2825,152139.1564141928
2826,141477.31767954052
2827,142421.35364220044
2828,211582.7586431189
2829,226257.64572069544
2830,211493.9996111915
2831,174034.58733996886
2832,231502.9626961375
2833,271333.3484128104
2834,203625.08372743378
2835,212149.09614756936
2836,185668.49390774377
2837,153964.1595818647
2838,144735.52575619644
2839,178999.87344467375
2840,193739.72631096523
2841,201153.63574100248
2842,227926.4348372849
2843,150961.3416618021
2844,174732.98925385985
2845,123670.15973149604
2846,200868.8467325461
2847,196237.14855788348
2848,220575.09438391143
2849,191397.13862906586
2850,265748.66747625585
2851,220238.00553608863
2852,229994.7772618424
2853,224915.80419512736
2854,141251.07315889324
2855,200763.26464066244
2856,193006.57905045393
2857,186274.80479513982
2858,205693.3585831054
2859,114765.10984081656
2860,142667.87753736967
2861,128839.50321107863
2862,198154.37437143788
2863,134200.22308980342
2864,228387.2328155249
2865,145777.06869702032
2866,149230.1401234849
2867,101453.68244368627
2868,94700.39624444222
2869,99360.68351276816
2870,126376.68046141657
2871,87053.69898480615
2872,54726.38717329601
2873,103115.87394328513
2874,139915.2451478514
2875,118020.7554081071
2876,174499.1617961923
2877,140967.91675658998
2878,144293.260771978
2879,137135.38412758757
2880,101329.05479785487
2881,132635.88060982595
2882,159220.36483661193
2883,177175.05849346702
2884,183267.02299254533
2885,172986.30120518798
2886,198747.43272965518
2887,99074.60663275374
2888,147736.6995169226
2889,60535.0626626885
2890,88686.51385584896
2891,142088.2969514979
2892,63827.27330979218
2893,98273.76280255493
2894,62901.67322147259
2895,293243.05379695504
2896,245679.44430086488
2897,216414.55205768903
2898,153071.43997405202
2899,211553.49722893044
2900,160648.93532677743
2901,210632.8638551025
2902,201831.77015303302
2903,302846.6873739905
2904,320553.61346105963
2905,91758.10556867713
2906,191759.5972569669
2907,119675.27837243101
2908,133286.17725736302
2909,155444.86314174006
2910,85418.3871571922
2911,91070.70726000167
2912,157319.89610769987
2913,87678.27516985885
2914,86253.43696226913
2915,96110.06601885
2916,88818.06091259749
2917,165873.25792143133
2918,128130.42180566784
2919,223718.84363168897
